Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/sweetpotatoandgoatsc_85301	V	
http://www.bbc.co.uk/food/recipes/cinnamonfrenchtoastw_84863	V	50g/1¾oz caster sugar 1 vanilla pod cut in half 100ml/3½fl oz white wine 1 peach cut into wedges honey to drizzle100ml/3½fl oz milk 1 free-range egg pinch ground cinnamon 1 sodafarl cut in half 30g/1oz butter
http://www.bbc.co.uk/food/recipes/leekandasparagussoup_80982	V	
http://www.bbc.co.uk/food/recipes/individual_scallop_and_36485	N	250g/9oz plain flour 250g/9oz very cold butter cut into small cubes ½ tsp salt400g/14oz baby spinachleaves 50ml/2fl oz water pinch grated nutmeg75g/3oz butter 8 scallops roes removed sliced in half horizontally (plus 4 scallopshells reserved and washed thoroughly) 200g/7oz monkfishfillet trimmed cut into 1cm/½in slices salt and freshly ground black pepper 1 banana shallot finely diced ½ leek white part only finely diced 75ml/3fl oz white wine 75ml/3fl oz fish stock 75ml/3fl oz double cream 4 tbsp peas 2 tbsp chopped fresh chervil 2 free-range egg yolks lightly beaten
http://www.bbc.co.uk/food/recipes/basic_tomato_sauce_66556	V	
http://www.bbc.co.uk/food/recipes/gingerpecanandrumcho_91734	V	
http://www.bbc.co.uk/food/recipes/thaifishcakesservedw_73733	N	2 cucumberspeeled halved lengthways and de-seeded 35g/1¼oz caster sugar 50ml/2fl oz rice vinegar 2 hot chillies finely diced 2 shallots finely diced 2 tbsp chopped corianderleaves 40g/1½oz roasted peanuts chopped ½ tbsp nam pla ( fish sauce)500g/1lb 2oz fish fillets (whiting pollock coley etc) ½ red pepper chopped 2 red chillies chopped 2 tbsp coriander 3 spring onions finely chopped 2 cloves garlic chopped 1 stalk lemongrass tender part only chopped 1 tbsp fish sauce 125ml/4fl oz coconut milk 1 whole egg 125g/4½oz green beans vegetable oil
http://www.bbc.co.uk/food/recipes/roastpeachwithlemons_84075	V	½ lemon zest and juice only ½ orange zest and juice only 3 tbsp caster sugar 1 peach stone removed halved ½ vanilla pod3 free-range egg yolks 150ml/5fl oz white wine 1 tbsp caster sugar ½ lemon zest only icing sugar to dust sprig of fresh mint to garnish
http://www.bbc.co.uk/food/recipes/richchocolatepotswit_93633	V	
http://www.bbc.co.uk/food/recipes/individualpecanpies_87266	V	
http://www.bbc.co.uk/food/recipes/freshasparagusandbee_89433	V	
http://www.bbc.co.uk/food/recipes/roast_salmon_with_dill_26605	N	8 x 75g/2½oz pieces wild salmonfillet 4 tsp vegetable or corn oil 1 tbsp ginger- garlicpaste ½ tsp salt 2 tbsp Greek-style yoghurt 2 tbsp wholegrain mustard 2 green chillies finely chopped ½ tsp sugar 1 tsp finely chopped fresh dill 1-2 tbsp mustard oil for drizzling150ml/5fl oz white wine vinegar 75g/3oz caster sugar 3 radishes finely sliced 1 golden beetroot very finely sliced 1 carrots very finely sliced ⅓ mooli very finely sliced ½ cucumber ½ very finely sliced and ½ cut into dice 150ml/5fl oz sparkling water300g/11oz fresh or frozen peasor petit pois 2.5cm/1in piece fresh ginger chopped 3 garliccloves chopped 3 green chillies chopped ½ tsp salt ½ tsp sugar 3 tbsp mustard oil 1 tsp mustard seeds ??? curry leaves ½ lime juice only green salad to serve
http://www.bbc.co.uk/food/recipes/pastawithwinterratat_10658	V	
http://www.bbc.co.uk/food/recipes/spaghettiwithmeatbal_72227	N	
http://www.bbc.co.uk/food/recipes/chilli_cheese_toast_71091	V	
http://www.bbc.co.uk/food/recipes/beeranddillbatteredc_92901	N	450g/6oz marrowfat peas soaked in cold water overnight 25g/1oz butter 1 lemon juice only salt and freshly ground black pepper15g/½oz fresh yeast 1 pinch caster sugar 200ml/7fl oz beer 1 tsp cider vinegar 200g/7¼oz plain flour 1 pinch salt plus extra to season 3 tbsp chopped fresh dill vegetable oilfor deep frying 4 x 200g/7oz codfillets skin and pin bones removed 1 lemon juice only 50g pea shoots 1 tbsp extra virgin olive oil
http://www.bbc.co.uk/food/recipes/traditionalyorkshire_67345	N	
http://www.bbc.co.uk/food/recipes/dessert_island_ice_cream_37942	V	200ml/7fl oz coconut milk 20g/¾oz cornflour 250ml/9fl oz coconut cream 4 large free-range egg yolks 2 tbsp agave nectar 40g/1½oz caster sugar 160ml/5¾fl oz mangopurée 1 lime juice and zest½ small pineapple peeled and flesh grated (about 225g/8oz grated pineapple) juice reserved 125g/4½oz jam sugar 1 star anise 1 tsp vanilla bean paste 1 lime zest only2 medium free-range egg whites 40g/1½oz caster sugar 40g/1½oz plain flour yellow gel food colouring3 medium free-range egg whites 15g/½oz caster sugar 100g/3½oz ground almonds 100g/3½oz icing sugar sifted 3 medium free-range eggs 30g/1oz plain flour sifted
http://www.bbc.co.uk/food/recipes/peanut_chicken_with_54593	N	1 tbsp vegetable oil 1 shallot finely chopped 1 red chilli finely chopped 2 garliccloves roughly chopped 5cm/2in piece fresh root ginger roughly chopped 75ml/3fl oz coconut milk 1 lime juice only 1 tbsp soy sauce 150g/5oz roasted salted peanuts2 little gem lettuces leaves separated 1 small red onion finely sliced 110g/4oz radishes finely sliced 3 tbsp finely sliced fresh mintleaves  1 lime juice only 2 tbsp vegetable oil150g/2oz dry-roasted peanuts 50g/2oz dried breadcrumbs 4 boneless and skinless chicken breasts cut into strips 75g/3oz plain flour 2 free-range eggs lightly beaten 1 lime quartered vegetable oil for deep-frying
http://www.bbc.co.uk/food/recipes/sconeswithstrawberry_91974	V	500g/1lb 2oz self-raising flour sifted plus extra for dusting 100g/3½oz butter softened cut into cubes plus extra for greasing large pinch salt 40g/1½oz caster sugar 300ml/10½fl oz full-fat milk plus extra for glazing
http://www.bbc.co.uk/food/recipes/beer_and_honey_rye_flour_42117	V	
http://www.bbc.co.uk/food/recipes/mackerel_tartar_tartlets_94473	N	1 packet filo pastry 100g/3½oz clarified butted4 oysters shucked and chopped 1 free-range egg yolk salt and freshly ground black pepper 1tsp Dijon mustard 1 lime juice only 1 tbsp vegetable oil 2 whole mackerel filleted skinned and pin boned 25g/1oz chopped shallot 30g/1oz mini capers 20g/¾oz freshly grated ginger 1 tbsp soy sauce 1 tbsp chopped chives samphire to garnish (optional)350g/12oz rice winevinegar 240g/8½oz sugar 1 red chilli chopped 25g/1oz fresh ginger peeled and chopped 1 cucumber peeled halved and seeds removed
http://www.bbc.co.uk/food/recipes/duckbreastwithredcur_67442	N	
http://www.bbc.co.uk/food/recipes/chocolate_and_pistachio_53327	V	
http://www.bbc.co.uk/food/recipes/baked_alaska_with_creamy_40265	V	300g/10½oz caster sugar 6 free-range egg whites 1 small ready-made sponge flan case cut in half horizontally to create two thinner discs (only one is needed in this recipe) 50ml/2fl oz Armagnac 1 x 500g/1lb 2oz tub firm vanilla ice cream(not soft-scoop)200g/7oz plain chocolate roughly chopped 200ml/7fl oz double cream
http://www.bbc.co.uk/food/recipes/grilledcornonthecobw_88760	N	1 sweetcorncob cut into four pieces olive oil salt and freshly ground black pepper 4 spring onions50ml/2fl oz white wine 2 free-range egg yolks 150ml/5½fl oz double cream pinch cayenne pepper 55g/2oz white crabmeat
http://www.bbc.co.uk/food/recipes/chicken_with_a_creamy_29335	N	75ml/2½fl oz rapeseed oil 1 large chicken jointed into eight pieces salt and freshly ground black pepper 200g/7oz pancetta diced 200g/7oz shallots peeled and cut in half 1 bulb of garlic cut in half 500g/1lb 2oz wild mushrooms(chanterelles girolles ceps button mushrooms morelles) cleaned 50g/1¾oz unsalted butter 50ml/2fl oz Madeira 500ml/18fl oz dark chicken stock 300ml/10½fl oz double cream 1 bunch fresh tarragon1kg/2lb 4oz Maris piper potatoes peeled and cut into chunks 300ml/10½fl oz full-fat milk 300ml/10½fl oz double cream 150g/5½oz unsalted butter plus extra for dressing the green beans 150g/5½oz fine green beans trimmed
http://www.bbc.co.uk/food/recipes/sagestuffedporkwitha_84769	N	25g/1oz unsalted butter ½red onion peeled chopped 1 apple peeled cored and chopped 1 tbsp brown sugar 75ml/3fl oz white wine 50ml/2fl oz double cream 1 tsp Dijon mustard salt and freshly ground black pepper 1 tsp chopped fresh parsley 1 tsp chopped fresh chives300g/10½oz porktenderloin 8 fresh sageleaves 1 tbsp plain flour 25g/1oz unsalted butter 1 tbsp olive oil
http://www.bbc.co.uk/food/recipes/scottish_cranachan_with_74862	V	40g/1½oz medium or coarse oatmeal 200g/7oz raspberries 400ml/14fl oz double cream 2 tbsp cardamomhoney (from above) or to taste 3 tbsp malt whisky ½-1 tsp rosewater or to taste rose petals to garnish (optional)1 x 250g/9oz jar clear honey 20 cardamompods seeds only finely ground
http://www.bbc.co.uk/food/recipes/nathan_outlaw_36534	N	
http://www.bbc.co.uk/food/recipes/nigels_lazy_loaf_71344	V	
http://www.bbc.co.uk/food/recipes/bangers_and_mash_58475	N	
http://www.bbc.co.uk/food/recipes/bananacrepes_90430	V	½ banana peeled chopped 2 digestive biscuits crushed 1 tbsp butter melted 1 tbsp brown sugar100g/3½oz plain flour 2 free-range eggs beaten 100ml/3½fl oz milk 2 tbsp butter melted 1 tbsp vegetable oil55g/2oz dark chocolate chopped 3 scoops vanilla ice cream 1 handful raspberries
http://www.bbc.co.uk/food/recipes/grannys_toad_in_the_hole_98879	N	
http://www.bbc.co.uk/food/recipes/jam_roly_poly_36901	N	
http://www.bbc.co.uk/food/recipes/yorkshire_curd_tart_23874	V	175g/6oz plain flour plus extra for rolling 100g/3½oz cold butter cubed 2 tsp caster sugar 1 free-range egg beaten1.2 litres/2 pints full-fat milk 4 tbsp lemon juice ½ lemon zest only 65g/2½oz butter softened 65g/2½oz caster sugar 1 free-range egg beaten ¼ tsp finely grated nutmeg 50g/2oz mixed dried fruit
http://www.bbc.co.uk/food/recipes/carrotandsultanasala_1927	V	
http://www.bbc.co.uk/food/recipes/creamy_cockle_chowder_71147	N	
http://www.bbc.co.uk/food/recipes/crabcakes_with_a_rice_91861	N	250g/9oz rice noodles 3 limes juice only 4 garliccloves crushed 2 tbsp finely grated fresh root ginger 4 tbsp palm sugar 1 tbsp sesame oil 3 tbsp nuoc nam (Vietnamese fish sauce) 3 tbsp soy sauce 2 red chillies 1 finely chopped and 1 sliced 1 large bunch fresh mint leaves only chopped 1 large bunch coriander leaves only chopped250g/9oz floury potatoes such as King Edward cut into large chunks vegetable oil for deep frying 10g/¼oz butter 1 tbsp finely chopped fresh coriander ½ large fresh green chilli seeds removed and finely chopped 150g/5½oz white crabmeat flaked 100g/3½fl oz brown crabmeat 2 limes juice only salt and freshly ground black peppercoriander cress 1 red chilli sliced 4 spring onions chopped
http://www.bbc.co.uk/food/recipes/seabass_with_griddled_65615	N	1 bunch asparagus trimmed 2 tbsp olive oil salt and freshly ground black pepper 25g/1oz butter4 tbsp olive oil 4 sea bassfillets200g/7oz caster sugar 2 lemons sliced 2 tsp white wine vinegar 2 large free-range egg yolks pinch salt 125g/4½oz butter melted
http://www.bbc.co.uk/food/recipes/paneer_and_potato_curry_63584	V	
http://www.bbc.co.uk/food/recipes/pear_omelette_souffls_97239	V	7og/2½oz salted butter 100g/3½oz unrefined caster sugar 400ml/14fl oz double cream350g/12oz caster sugar 500ml/18fl oz water 1 vanilla pod split in half 1 lemon juiced 6 pears peeled cored and halved 4 tbsp pear brandy 2 tbsp cornflour 8 free-range eggs whites only butter for greasing
http://www.bbc.co.uk/food/recipes/brusselssproutswithc_9508	N	
http://www.bbc.co.uk/food/filo_pastry	N	
http://www.bbc.co.uk/food/recipes/stir-fried_chilli_pork_54692	N	1 tbsp soy sauce 2 tbsp mirin 2 tbsp hoisin sauce 2 tbsp sesame oil 1 tsp dried chilliflakes 800g/1lb 12oz pork fillet cut into thin slices3 tbsp sunflower or vegetable oil 4 garliccloves crushed 3 red chillies cut in half lengthways stalks left on and de-seeded 6 spring onions halved 1 tbsp soy sauce 2 tbsp granulated sugar 2 tbsp roasted peanuts 350g/13oz Thai jasmine rice steamed
http://www.bbc.co.uk/food/recipes/fig_and_black_pepper_74560	V	
http://www.bbc.co.uk/food/recipes/pineapple_upside-down_22072	V	200g/7oz butter plus extra for greasing 200g/7oz soft brown sugar 100g/3½oz self-raising flour sifted 2 tsp baking powder 4 free-range eggs beaten reserved vanilla seeds (from the sugar syrup) 50ml/2fl oz dark rum(optional)2 x 160ml/5½fl oz cans coconut cream chilled in the fridge overnight 2 tbsp caster sugar 1 lime finely grated zest only to serve75g/2½oz butter 100g/3½oz soft brown sugar 30ml/1fl oz dark rum150g/5½oz butter softened plus extra for greasing 150g/5½oz soft dark brown sugar 100g/3½oz pitted dates chopped 3 tsp cracked black peppercorns 50ml/2fl oz dark rum(optional)1 ripe pineapple peeled using a sharp knife eyes and core removed flesh cut into 1.5cm/½in rings 200g/7oz caster sugar 1 vanilla pod split lengthways seeds scraped out with a knife and reserved for the cake (see below) 1 cinnamonstick 2 star anise 2 bay leaves
http://www.bbc.co.uk/food/recipes/a_medley_of_shellfish_75055	N	400g/14oz clams scrubbed and debearded 400g/14oz mussels scrubbed and debearded (discard any musselswith broken shells and any that refuse to close when tapped) 150ml/5fl oz white wine 125g/4½oz unsalted butter 2 shallots finely chopped 150ml/5fl oz fish stock 100ml/3½fl oz double cream 1 cooked lobster meat removed 8 cooked langoustines shells removed 2 tbsp olive oil 8 scallops shelled cleaned roe removed 3 tbsp chopped fresh chervil1 bunch baby turnips trimmed 1 bunch baby carrots peeled and trimmed 8 asparagusspears trimmed 50g/1¾oz unsalted butter 20g/¾oz sea aster 1 handful sea purslane
http://www.bbc.co.uk/food/recipes/prosciutto_manchego_and_15148	N	
http://www.bbc.co.uk/food/recipes/roastfigswithhoneyan_78468	V	
http://www.bbc.co.uk/food/recipes/ajitsuke_tamago_japanese_65686	V	
http://www.bbc.co.uk/food/recipes/beef_and_onion_pie_88258	N	500g/1lb 2oz self-raising flour 250g/9oz beef suet 325ml/12fl oz water pinch salt50g/2oz butter 1 hispi cabbage core removed shredded 3 tbsp chopped fresh flatleaf parsley750g/1lb 10oz stewing beef diced 3 tbsp plain flour salt and freshly ground black pepper 4 tbsp olive oil 150g/5oz whole baby onions peeled 1 onion sliced 3 garliccloves roughly chopped 150ml/5½fl oz beer 300ml/11fl oz beef stock
http://www.bbc.co.uk/food/recipes/how_to_make_chicken_19119	N	1 large roasted chickencarcass with approximately a third of the meat on the bone 2 litres/3½ pints of water 2 carrots peeled 2 leeks 1 onion peeled and halved 1 bay leaf 6 black peppercorns 1 chicken stockcube150g/5½oz egg or rice noodles 100g/3½oz bok choi roughly chopped 3-4 spring onions finely sliced 50g/1¾oz canned sweetcorn 3 tbsp soy sauce small bunch coriander chopped
http://www.bbc.co.uk/food/recipes/cheesysausagecakeson_74664	N	10 large even-sized field mushrooms 1 tbsp olive oil salt and freshly ground black pepper 30g/1oz butter 1 tbsp chopped fresh chives450g/1 lb good quality pork sausages 115g/4oz cheddarcheese chopped 1 shallot finely chopped 2 cloves garlic crushed 1 tbsp chopped parsley 1 tsp French mustard 1 splash Worcestershire sauce 2 splashes Tabascosauce
http://www.bbc.co.uk/food/recipes/haggis_pickled_neeps_and_98546	N	1 large potato sliced thinly on a mandoline 4 tsp clarified butter salt to taste1 litre/1¾ vegetable stock 200ml/7fl oz white wine vinegar 200g/7oz caster sugar 1 bay leaf 4 sprigs thyme 6 peppercorns 3-4 garliccloves sliced 1 turnip thinly sliced2 carrots finely chopped 1 onion finely chopped 75g/2½oz unsalted butter 5 peppercorns 1 bouquet garnis including celery thyme bay and parsley 2 garliccloves chopped 100ml/3½fl oz brandy 200ml/7fl oz Madeira 200ml/7fl oz port 500ml/18fl oz red wine 400ml/14fl oz veal stock 100ml/3½fl oz chicken stock ½ pork bellyskin butter for greasing 1 whole haggis(cooked)
http://www.bbc.co.uk/food/recipes/sweetandsourlambwith_79089	N	1 tbsp olive oil ¼ red pepper diced ½ red onion diced 1 lamb chop diced 1 tbsp tomato purée 2 tbsp balsamic vinegar 50g/2oz spinach 150ml/5fl oz hot water 75g/3oz pineapple diced 1 tsp cornflour mixed in 2 tbsp water
http://www.bbc.co.uk/food/recipes/spiced_whole_orange_cake_42761	V	50g/1¾oz butter softened 175g/6oz icing sugar sieved 250g/9oz full-fat mascarponecheese 2 tbsp orangepulp reserved from above1 large thin-skinned orange 50g/1¾oz caster sugar1 small thin-skinned orange(such as Valencia) 275g/9¾oz self-raising flour 2 tsp baking powder 275g/9¾oz caster sugar 275g/9¾oz baking spread from the fridge 4 free-range eggs 1 tsp ground cinnamon 1 tsp mixed spice
http://www.bbc.co.uk/food/recipes/sea_bass_with_shellfish_16807	N	1 wild sea bass(2-3 kg/4lb 6oz - 6lb 8oz) scaled cleaned filleted deboned and portioned1 tbsp olive oil 1 banana shallot finely chopped ½ garlicclove crushed 150g/5½oz chestnut mushrooms pinch madras curry powder 2 sprigs thyme 500ml/18fl oz light chicken stock100g/3½oz mussels cleaned 100g/3½oz cockles cleaned 100ml/3½fl oz white wine 100ml/3½fl oz mineral water50g/1¾oz unsalted butter 120g/4oz mixed wild mushrooms(girolle pied de mouton pied bleu) trimmed 4 bunches turniptops ( turnipgreens) ½ lemon juice only 100g/3½oz fregola cooked until al dente
http://www.bbc.co.uk/food/recipes/steakandchips_72377	N	450g/1lb rump or sirloinsteak in one piece 4cm/1¾in thick 1 tbsp white peppercorns crushed 1 tbsp black peppercorns crushed ½ tbsp good olive oil 55g/2oz unsalted butter 2 shallots finely diced 2 tbsp Worcestershire sauce 2 tbsp brandy 90ml/3¼fl oz beef stock 1 tsp green peppercorns 1 tsp Dijon mustard 3 tbsp double cream salt
http://www.bbc.co.uk/food/recipes/beachside_paella_41859	N	
http://www.bbc.co.uk/food/recipes/daalsaag_74848	V	
http://www.bbc.co.uk/food/recipes/griddledsalmonwithgr_91844	N	4 x 175g/5oz salmonfillets skin on olive oil for brushing salt and freshly ground black pepper250g/9oz asparagusspears woody ends trimmed 75ml/2½fl oz extra virgin olive oil 50ml/2fl oz sherry vinegar 75g/2½oz good quality white bread day old 2 cloves garlic peeled chopped ½ cucumber peeled seeds removed chopped 1 green chilli chopped 1 tbsp chopped fresh tarragon salt and freshly ground black pepper to taste 125g/4½oz smoked almonds roughly chopped to serve
http://www.bbc.co.uk/food/recipes/halloumi_and_mushroom_59313	V	125g/4½oz couscous 125ml/4½fl oz hot vegetable stock 5 tbsp olive oil 1 lemon juice only 1 ready-roasted red pepper shredded 50g/2oz toasted flaked almonds 50g/2oz dried apricots chopped200g/7oz halloumi cheese cut into 2.5cm/1 inch cubes 8 cherry tomatoes 8 button mushrooms 3 tbsp olive oil 1 tsp dried oreganobunch parsley chopped leaves only bunch basilchopped chopped leaves only bunch mintchopped chopped leaves only 2 tbsp drained capers 2 garliccloves roughly chopped ½ tsp Dijon mustard 100ml/3½fl oz olive oil sea salt and freshly ground black pepperto season
http://www.bbc.co.uk/food/recipes/freshtagliatellewith_89018	V	2 tbsp olive oil ½ red pepper chopped 85g/3oz fresh peas ¼ fennelbulb sliced 75ml/2½fl oz white wine1 small handful fresh parsleyleaves 1 tbsp olive oil200g/7oz plain flour plus extra for dusting 2 free-range eggs pinch salt
http://www.bbc.co.uk/food/recipes/pasta_fazool_04131	N	1.5 litres/2½ pints chicken stock 20g/¾oz 'nduja chopped or use pancetta ½ onion finely chopped 2 celerystalks including leaves finely chopped 1 small carrot grated on a fine microplane small pinch dried chilliflakes 1 garlicclove crushed 1 x 400g tin borlotti beans 100-125g/4-4½oz good-quality tinned tomatoes skinned and de-seeded 1 tsp tomato purée 2-4 tbsp extra virgin olive oil salt and pepper130g/4½oz semolina 130g/4½oz 00 flour 120g/4oz egg yolks(about 6 large yolks)1 tbsp micro basilcress 1 tbsp micro baby red vein sorrel
http://www.bbc.co.uk/food/recipes/low-fat_beef_and_bean_53274	N	1 tsp olive oil 2 garliccloves peeled and sliced 2 tsp cuminseeds 1 x 400g/14oz tin black beans partially drained100g/3½oz plain flour plus extra for dusting 100g/3½oz plain wholemeal flour pinch salt drizzle oil½ red onion thinly sliced 1 red pepper deseeded and thinly sliced ½ tsp ground allspice 1 tsp smoked paprika 1 tsp cuminseeds 2 sirloinsteaks (approximately 200g/7oz each) fat removed cut into bite-sized pieces or strips ½ tbsp olive oil1 small iceberg lettuce shredded100ml/3½fl oz fat-free yoghurt 1 lime juice only2 ripe tomatoes seeds removed and finely chopped ¼-½ red onion(depending on size) finely chopped 1 red chilli finely chopped 1 lime zest and juice
http://www.bbc.co.uk/food/recipes/escalopechickenwitht_89354	N	2 vine tomatoes cut in half 1 tbsp flour 2 tbsp olive oil 1 tsp caster sugar 1 tbsp balsamic vinegar½ chicken breast skin removed cut into slices 1 tbsp olive oil salt and freshly ground black pepper25g/1oz butter 1 potato peeled and sliced salt and freshly ground black pepper2 tbsp white wine vinegar 3 tbsp tomato ketchup 1 tbsp chopped fresh parsley 1 tbsp chopped fresh basil 1 tbsp chopped fresh chives
http://www.bbc.co.uk/food/recipes/prawns_with_a_fresh_45837	N	500g/1lb 2oz Italian '00' flour 7 free-range eggs 50g/2oz fine semolina for dusting1 tbsp olive oil 1 shallot finely chopped 1 garlicclove finely chopped 1 tbsp tomato purée 2 star anise 8 prawns head and tails removed shells and meat reserved 4 cooked langoustines tail meat removed and shells reserved 4 tbsp brandy 4 tbsp white wine 400ml/7fl oz fresh fish stock basil cress to serve4 tbsp extra virgin olive oil 400g/14oz canned chopped tomatoes 2 garliccloves roughly chopped 1 red chilli roughly chopped 1 large handful fresh basilleaves roughly chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/our_paella_92328	N	
http://www.bbc.co.uk/food/recipes/springgreensoup_88605	V	1 tbsp olive oil 6 spring onions finely chopped 3 sticks celery chopped salt and freshly ground black pepper 250g/9oz courgettes cut into bite-sized chunks 300g/10½oz potato cut into cubes 1 lemon juice and zest only 1.5 litres/2 pints 13fl oz vegetable stock 1 Little Gem lettuce sliced 100g/3½oz broad beans(shelled weight) handful baby spinach 2 free-range eggs
http://www.bbc.co.uk/food/recipes/bruschetta_89024	V	
http://www.bbc.co.uk/food/recipes/jerkchickensalad_83636	N	
http://www.bbc.co.uk/food/recipes/caramelisedparsnipsa_8865	V	
http://www.bbc.co.uk/food/recipes/marinated_goat_cutlets_08411	N	1 unwaxed lemon finely grated zest only 2 tbsp fresh oregano 2 garliccloves finely chopped 4 tbsp olive oil 12 goat cutlets or 3 x 4-bone racks of goat cutlets75g/2½oz unsalted butter 12 figs halved or quartered depending on size 4 tbsp honey 1 tsp coarsely ground black pepper75g/2½oz unsalted butter 75g/2½oz fresh nettles chopped 75g/2½oz fresh chard chopped 200ml/7fl oz chicken stock salt and freshly ground black pepper150g/5½oz goats’ curd
http://www.bbc.co.uk/food/recipes/fred_said_45578	V	10ml/2 tsp fresh lemon juice 35ml/1½fl oz bourbon 20ml/4 tsp apricotliqueur 25ml/1fl oz clear apple juice
http://www.bbc.co.uk/food/recipes/squidandbananasalad_89164	N	3 tbsp groundnut oil 450g/1lb fresh squid cleaned cut into strips 2-4 fresh chillies (green or red) chopped½ orange zest and juice only ½ lemon zest and juice only 3 tbsp sunflower oil 1 tsp white wine vinegar salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/griddledturbotwithle_85901	N	30g/1oz butter 3 tbsp hot fish stock 2 lemons juice only 2 tbsp double cream few sprigs fresh dill chopped1 turbotfillet skin removed 1 tbsp plain flour 1 tbsp olive oil
http://www.bbc.co.uk/food/recipes/sausage_bacon_and_88810	N	600ml/1 pint chicken stock 10 cooked leftover sausages cut in half lengthways 8 rashers cooked bacon cut into 0.5cm/¼in-wide strips 200g/7oz mushrooms sliced fried in butter until golden-brown 4 hard-boiled eggs peeled and halved 1 tbsp Worcestershire sauce 2 tbsp chopped fresh parsley 150ml/¼ pint double cream 375g/13oz ready-made shortcrust pastry plain flour for dusting 1 egg plus 1 egg yolk beaten together150ml/¼ pint double cream 1 Savoy cabbage outer leaves and root removed leaves shredded large bowl iced water 50g/2oz Wensleydale grated 6 juniper berries ground to a powder salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/crab_and_salmon_roll_81622	N	250g/9oz salmon pin boned and skinned pinch sea salt 25ml/1fl oz double cream 120g/4¼oz white crabmeat 1 tbsp chopped coriander 1 tbsp chopped basil 1 tbsp chopped parsley ¼ lime zest only ¼ lemon zest only 450g/1lb ready-made puff pastry 1 free-range egg beaten for egg wash½ leaf gelatine soaked in cold water for 10 minutes ½ lemon juice only 110g/4oz brown crabmeat dash of Worcestershire sauce 1 tsp English mustard 1 tsp anchovy essence 2 tsp tomato ketchup 1 egg yolk 1 tbsp fresh white breadcrumbs 110ml/4oz vegetable oil 4 tbsp rapeseed oil salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/leekandspringonionte_86658	N	1 tsp English mustard 2 tsp white wine vinegar ½ lemon juice only 250ml/9fl oz rapeseed oil salt and freshly ground black pepper 750g/1lb 10oz cooked ham sliced to serve3 medium leeks trimmed 12 spring onions trimmed 750ml/1 pint 6fl oz vegetable stock 1 bay leaf 3 leaves gelatine salt and freshly ground black pepper 2 tbsp roughly chopped fresh chervil
http://www.bbc.co.uk/food/recipes/altcrustchickenwithp_88912	N	10g/½oz butter 1 shallot finely chopped 75g/3oz fresh peas out of their pods 75g/3oz fresh broad beans out of their pods outer membranes removed 50g/2oz mousseron mushrooms cleaned 110ml/4fl oz Sauternes wine 50ml/2fl oz Chardonnay vinegar 175ml/6fl oz chicken stock 1 tbsp crème fraîche salt and freshly ground black pepper 2 tbsp roughly chopped chervil1.6kg/3lb 8oz free-range chicken legs and wings removed (reserve the legs and wings for use in another recipe of your choice) 1 sprig rosemary 1 sprig thyme ½ lemon ½ head garlic freshly ground black pepper 10g/½oz butter250g/9oz coarse sea salt 4 tbsp chopped thyme 2 tbsp chopped rosemary 2 free-range eggs 50ml/2fl oz cold water 200g/7oz pastatype '00' flour plus extra for dusting (available from most supermarkets and delicatessens)
http://www.bbc.co.uk/food/recipes/lamb_fore_shanks_with_73979	N	
http://www.bbc.co.uk/food/recipes/sweetpotatosoup_81433	V	
http://www.bbc.co.uk/food/recipes/braisedchickenwingsa_93748	N	2 tsp olive oil 8 medium scallops 1 lemon juice only salt8 chicken wings tips removed salt and freshly ground black pepper 50g/2oz butter 1 small onion peeled finely diced 1 medium carrot peeled cut into small dice 1 celerystick cut into small dice 110ml/4fl oz white wine 500ml/18fl oz chicken stock 1 tsp fresh thymeleaves 50g/2oz hazelnuts toasted finely chopped
http://www.bbc.co.uk/food/recipes/medley_of_mini_sables_84193	V	
http://www.bbc.co.uk/food/recipes/teryakisearedtunawit_81381	N	50g/1¾oz rice noodles 500ml/18fl oz vegetable oil150g/5½oz tuna steak 1 tbsp olive oil salt and freshly ground black pepper 1 tbsp soy sauce 2 tbsp honey 1 tsp sesame seeds
http://www.bbc.co.uk/food/recipes/crispyduckpancakes_85915	N	1 tbsp soy sauce 1 tbsp sesame oil 3 tbsp honey salt and freshly ground black pepper500ml/18fl oz vegetable oil for deep frying 1 cooked Chinese-style duckbreast6 ready-made Chinese-style pancakes heated according to packet instructions ¼ cucumber thinly sliced ¼ red pepper finely chopped ¼ onion finely chopped
http://www.bbc.co.uk/food/recipes/cavellonerowithpheas_79273	N	
http://www.bbc.co.uk/food/recipes/nourishing_mixed_seafood_92551	N	
http://www.bbc.co.uk/food/recipes/bakedvacherinwithher_79883	V	small bunch grapes sliced in half ½ red onion finely chopped 1 tbsp olive oil 2 cherry tomatoes seeds removed and finely chopped 2 tbsp brown sugar 3 tbsp red wine vinegar350g/10oz round of Vacherin(or other similar boxed cheese) 1 bunch fresh rosemary ciabattabread sliced
http://www.bbc.co.uk/food/recipes/mushroom_and_parsnip_91300	V	
http://www.bbc.co.uk/food/recipes/victorianchristmaspu_92620	N	
