Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/caramelisedonionandm_85435	V	150g/5oz borlotti beansfrom a can rinsed and drained 150g/5oz butterbeans from a can rinsed and drained 150g/5oz broad beansfrom a can rinsed and drained 150g/5oz cannellini beansfrom a can rinsed and drained 1 tbsp chopped fresh mint225g/8oz flour plus extra for dusting 100g/3½oz butter 25g/1oz sugar 1 free-range egg dash milk optional to help bind the pastry2 tsp Dijon mustard 1 lemon juice only 1 tbsp white wine vinegar salt and freshly ground black pepper 100ml/3½fl oz extra virgin olive oil50g/2oz butter 1 tbsp vegetable oil 4 large Spanish onions sliced 1 clove garlic crushed salt and freshly ground black pepper 2 free-range eggs 2 free-range egg yolks 50g/2oz wholegrain mustard 150ml/5fl oz double cream salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/crab_and_mussel_ravioli_51406	N	100g/3½oz tapioca 568ml/1 pint lobster stock salt to taste300g/10½oz strong white flour plus extra for dusting 100ml/3½oz pasteurised egg yolks(about 5-6 yolks) plus extra for glazing500g/1lb 2oz fresh mussels 1 shallot chopped 1 garlicclove chopped 1 sprig thyme 1 small glass white wine 300ml/10½fl oz double cream 1 large floury potato peeled diced and blanched 1 tbsp chopped chives 25g/1oz baby spinach salt to taste pea shoots to garnish 2 tsp caviar to garnish200g/7oz salmonflesh 1 free-range egg white 400ml/14fl oz double cream 250g/9oz fresh white crabmeat 1 tbsp finely chopped fresh dill 2cm/1in piece fresh root ginger finely chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/cumberland_sausage_ring_04703	N	1 kg/2lb 4oz potatoes peeled and quartered 150g/5½oz butter 150ml/5fl oz double cream4 Cumberland sausagerings 4 sprigs thyme 1 lemon zest cut into julienne 1 orange zest cut into julienne 220g/8oz redcurrant jelly 4 tbsp port 1 tsp English mustard 1 tsp ground ginger3 tbsp olive oil 1 tbsp sherry vinegar 1 tsp Dijon mustard 1 bunch fresh watercress
http://www.bbc.co.uk/food/recipes/cevicheofseabasswith_88780	N	150g/5½oz very fresh sea bassfillet skin removed thinly sliced 1 lime zestand juice only olive oil for drizzling salt and freshly ground black pepper½ mango skin and stone removed chopped 1 tsp dried chilliflakes 1 tbsp soy sauce 1 tbsp honey 1 tbsp fresh coriander chopped 2 tbsp olive oil
http://www.bbc.co.uk/food/recipes/pumpkin_celebration_cake_47586	V	450g/1lb butter softened plus extra for greasing 900g/2lb icing sugar sifted orange and yellow edible marigolds (or other bright edible flowers) to decorate525ml/18fl oz vegetable oil 525g/1lb 3oz soft light brown sugar 9 large free-range eggs beaten 420g/15oz pumpkin (or butternut squash) grated 300g/10½oz raisins 3 oranges finely grated zest only 1 tsp bicarbonate of soda or 3 tsp baking powder 4 tsp mixed ground spices (such as cinnamon star anise cardamomand nutmeg) 525g/1lb 3oz self-raising flour
http://www.bbc.co.uk/food/recipes/greekstyleroastchick_92179	N	3 free-range egg whites lightly beaten 1 tbsp clear honey 1 lemon juice and zest 2 tbsp cuminseeds ½ tsp cayenne pepper ½ tsp ground ginger ½ tsp ground cinnamon ½ tsp ground allspice salt and freshly ground black pepper 1 x 1.3kg/3lb whole chicken 125ml/4½fl oz olive oil 500g/1lb 2oz salad potatoes such as Anya or Charlotte parboiled until tender in chicken stock 100g/3½oz black olives pits removed chopped salt and freshly ground black pepper 1 lemon zest only 1 tbsp unsalted butter 1 tbsp chopped fresh parsley
http://www.bbc.co.uk/food/recipes/buffalo_and_ale_pie_72032	N	175g/6oz plain flour pinch salt 65g/2¼oz cold unsalted butter cut into 5-10mm/¼-½in cubes 65g/2¼oz cold lard cut into 5-10mm/¼-½in cubes 1 tsp lemon juice2 tbsp plain flour 1kg/2lb 4oz buffalo stewing steak cut into 4-5cm/2in cubes 1-2 tbsp vegetable oil 25g/1oz unsalted butter 12 shallots peeled but left whole 2 large carrotscut into 2cm/1in slices 2 tsp mushroom ketchup 1 tbsp tomato purée 300ml/10½fl oz aleor stout 300ml/10½fl oz beef stock few sprigs thyme 1 tsp soft dark brown sugar salt and freshly ground black pepper 1 free-range egg beaten for glazing
http://www.bbc.co.uk/food/recipes/carrotandapplesalad_80267	V	
http://www.bbc.co.uk/food/recipes/stuffedporkchopswith_86547	N	8 pork chops 16 prunes stones removed chopped 12 apricots stones removed chopped salt and freshly ground black pepper1 tbsp olive oil 2 shallots finely chopped 1 garlicclove crushed 100ml/3½fl oz chicken stock 100ml/3½fl oz cider 3 tbsp wholegrain mustard salt and freshly ground black pepper 50ml/2fl oz double cream
http://www.bbc.co.uk/food/recipes/cheese_pistachio_and_85849	V	
http://www.bbc.co.uk/food/recipes/caramel_and_cinnamon_40698	V	8 free-range eggs 290g/10oz light brown sugar 2 tsp ground cinnamon 200g/7oz plain flour 1 tsp fresh nutmeg 4 tsp cornflour 45g/1½oz unsalted butter melted cooled160ml/5½fl oz water 250g/8¾oz sugar 5 free-range egg whites at room temperature ½ tsp cream of tartar 300g/10½oz unsalted butter softened50g/1¾oz sugar 120ml/4¼fl oz water 1½ tsp vanilla extract
http://www.bbc.co.uk/food/recipes/singapore_deep-fried_71853	N	4 tbsp groundnut oil 2 garliccloves finely chopped 1 tbsp chopped fresh ginger 1 shallot finely chopped 2 tbsp Thai fish sauce 1 tbsp tamarindpaste 1 tbsp light soy sauce 200g/7oz rice noodles soaked in hot water drained 150g/5oz fresh beansprouts 1 free-range egg lightly beaten ¼ tsp ground white pepper 2 tbsp chopped fresh coriander 25g/1oz roasted peanuts roughly choppedvegetable oil for frying 500g/1lb 2oz hake skin removed cut into 3cm/1¼in cubes salt and freshly ground black pepper 50g/2oz plain flour 50g/2oz cornflour 110ml-150ml/4-5fl oz chilled sparkling water 2 tbsp groundnut oil 2 garliccloves chopped 3cm/1¼in piece fresh ginger peeled finely sliced 3 red bird's-eye chillies de-seeded finely chopped 125ml/5fl oz tomato ketchup 75ml/3fl oz sweet chillisauce 75ml/3fl oz hoisin sauce 3 tbsp Thai fish sauce 75ml/3fl oz water 1 tbsp caster sugar 2 tbsp chopped fresh coriander
http://www.bbc.co.uk/food/recipes/fairycakes_93711	V	110g/4oz butter or margarine softened at room temperature 110g/4oz caster sugar 2 free-range eggs lightly beaten 1 tsp vanilla extract 110g/4oz self-raising flour 1-2 tbsp milk
http://www.bbc.co.uk/food/recipes/grilledtigerprawnsan_90111	N	3 tbsp olive oil 1 lemon juice only 2 tbsp chopped fresh parsley 2 tbsp chopped fresh basil 2 tbsp chopped fresh chives 3 tiger prawns peeled and de-veined heads and tails left on1 handful baby spinach1 red pepper 3 tbsp olive oil 1 lemon juice only salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/lemonsolegoujonswith_92441	N	50g/1¾oz plain flour 2 free-range eggs 100g/3½oz fresh breadcrumbs ½ tsp cayenne pepper ½ lemon zest only 4 fillets lemon sole skin removed cut into 1cm/½in strips salt and freshly ground black pepper 4 tbsp olive oil2 sweet potatoes skin on cut into wedges 2 tbsp olive oil200g/7¼oz peas 1 tbsp crème fraîche ½ tsp ready-made mint sauce(or 1 tsp chopped fresh mint leaves) salt and freshly ground black peppersqueeze lemon juice to taste 3 tbsp ready-made mayonnaise salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/prawns_in_chupe_sauce_78364	N	1 tbsp olive oil 4 white onions finely chopped 8 garliccloves finely chopped 8 tsp panca chilli paste or any smoked chilli paste 100g/3½oz tomato purée 500ml/18fl oz prawn or seafood stock 1 x 410g tin evaporated milk 20 fresh giant king prawns heads on shell removed from tails 40g/1½oz fresh broad beans cooked in boiling water until tender pinch dried oregano1kg/2lb 4oz potatoes peeled 4 garliccloves finely chopped 1 white onion finely chopped 3 tbsp Amarillo chilli paste 3 tbsp evaporated milk200g/7oz queso fresco or fetacheese cubed 2 tbsp chopped mint
http://www.bbc.co.uk/food/recipes/roast_crown_of_duck_with_20699	N	2 duckcrowns 2 tbsp olive oil 1 tbsp Chinese five spice 340g/12oz baby turnips peeled trimmed 170g/6oz pitted green olives 1 shallot finely chopped 125ml/4fl oz red wine 425ml/15fl oz chicken stock sea salt and freshly ground black pepper 55g/2oz butter 2 tbsp chopped chives
http://www.bbc.co.uk/food/recipes/roastedasparagusandg_88149	V	
http://www.bbc.co.uk/food/recipes/rhubarb_and_custard_64675	V	500g/1lb 2oz medium-sized rhubarb 50ml/2fl oz grenadine 100g/3½oz caster sugar 1 orange juice only 2 tbsp orange marmalade clotted cream to serve750ml/1⅓ pints double cream 2 vanilla pods slit in half lengthways and seeds scraped out 100g/3½oz sugar 4 medium free-range eggs125g/4½oz unsalted butter 225g/8oz plain flour 20g/¾oz caster sugar 1 medium free-range egg
http://www.bbc.co.uk/food/recipes/tikkapaneercheesewit_84774	V	50ml/2fl oz white wine 1 tbsp white wine vinegar pinch chilliflakes 2 spring onions finely chopped 2 tbsp runny honey salt and freshly ground black pepper 2 tbsp chopped fresh coriander1 tbsp plain flour 1 tsp turmeric 1 tsp curry powder 200g/7oz paneer cheese cubed 1 tbsp vegetable oil salt and freshly ground black pepper small handful fresh coriander chopped to garnish
http://www.bbc.co.uk/food/recipes/crown_layered_pavlova_80809	V	6 free-range egg whites pinch salt 350g/12oz caster sugar 2 tsp cornflour 1 tsp white wine vinegar
http://www.bbc.co.uk/food/recipes/pork_wellington_with_14154	N	50g/2oz butter 3 tbsp vegetable oil 1 onion peeled very finely chopped 175g/6oz chestnut mushrooms brushed clean very finely chopped 1 garlicclove peeled crushed salt and freshly ground black pepper 1 x 400-500g/14oz-1lb 2oz pork fillet fat and sinew trimmed 1 x 60g/2½oz black puddinground cut into 1cm/½in strips plain flour for dusting 300g/10½oz ready-made puff pastry 4 slices prosciutto 1 free-range egg beaten 1 Cox or Braeburn apple core removed flesh sliced 1 tbsp Dijon mustard 100ml/3½fl oz chicken stock 4 fresh sageleaves 50ml/2fl oz dry sherry 250ml/9fl oz whipping cream
http://www.bbc.co.uk/food/recipes/classiccottagepie_90765	N	50ml/2fl oz olive oil 650g/1lb 7oz minced beef 3-4 banana shallotsor 7-8 small round shallots finely chopped 4 sprigs fresh thyme leaves only 2 tbsp tomato purée 1 tbsp plain flour 150ml/5fl oz red wine 400ml/14fl oz beef stock salt and freshly ground black pepper Worcestershire sauce to taste900g/2lb King Edwardpotatoes peeled and chopped 115g/4oz butter 125ml/4½fl oz double cream salt and freshly ground black pepper150g/5½oz frozen peas 50g/1¾oz butter
http://www.bbc.co.uk/food/recipes/spinachlambandparmes_87068	N	100g/3½oz spinachleaves washed and roughly chopped 1 tomato seeds removed chopped 1 tbsp chopped fresh basilleaves 1 tbsp chopped fresh parsleyleaves 1 tbsp chopped fresh dill 1 tbsp chopped fresh chives 55g/2oz parmesan grated 1 tbsp olive oil ½ lemon juice only½ tbsp olive oil 1 lamb chop salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/peartartetatinfromag_85712	V	350ml/12¼oz lemonstock syrup (see above) 400g/14¼oz fromage frais(6-8 per cent fat)5 tbsp water 250g/8¾oz caster sugar 50g/1¾oz butter 2 ripe Comice pears 375g/13¼oz shop-bought puff pastry(in a block)½ star anise pinch fleur de sel 150g/5¼oz caramelised almonds icing sugar500ml/18fl oz water 250g/8¾oz caster sugar 4 black peppercorns 2 slices lemonrind 1 lemon juice only
http://www.bbc.co.uk/food/recipes/thaiinspirednoodleso_92377	N	
http://www.bbc.co.uk/food/recipes/spicyhotpot_89291	N	3 tbsp Chinkiang black rice vinegar or balsamic vinegar 3 tbsp light soy sauce 1 red chilli de-seeded finely chopped1 free-range egg yolk only 1 tbsp oriental satay or barbecue sauce(available from Asian grocers) 1 tbsp light soy sauce 1 tbsp finely chopped fresh coriander 1 tbsp finely sliced spring onion2 tbsp groundnut oil 3-4 long dried Sichuan chillies or long dried chillies 50g/2oz whole Sichuan peppercorns 1 tbsp chillibean sauce (available from Asian grocers) 1 tbsp chilli sauce 1.7 litres/3 pints hot vegetable stock 2 whole star anise 6 dried Chinese mushrooms 1 small handful dried tangerinepeel (available from Asian grocers or subtitute with the zest of 1 orange) 1 large spring onion roughly chopped 250ml/9fl oz chilli oil 2.5cm/1in piece fresh root ginger peeled 2 red chillies de-seeded sliced 250g/9oz ready-made fishballs (available from Asian grocers) (optional) 1 small handful Chinese cabbage thickly sliced 1 small handful deep-fried tofu 1 small handful fresh tofu cut into 2.5cm/1in chunkslamb fillet thinly sliced raw prawns shelled and de-veined firm tofu cut into chunks enoki mushrooms baby sweetcorn sliced 250g/9oz ready-made fishcakes (available from Asian grocers)
http://www.bbc.co.uk/food/recipes/rhubarb_and_stem_ginger_01769	V	300g/10½oz forced rhubarb chopped 140g/5oz white caster sugar 15g/½oz lemon juice1 stick forced rhubarb peeled into thin strips with a potato peeler 75g/2¾oz caster sugar400ml/14fl oz double cream 200ml/7fl oz crème fraîche 6 free-range egg yolks 90ml/3fl oz ginger syrup (reserved from the stem ginger jar) 2 balls stem ginger chopped into small pieces (5mm/¼ in across)6 tbsp demerara sugar
http://www.bbc.co.uk/food/recipes/pork_cheeks_with_90856	N	8 porkcheeks weighing 75g/3oz each 1-2 tbsp plain flour 2 tbsp olive oil 115g/4oz speck finely diced 2 tbsp Chantenay carrots very finely chopped 2 tbsp celery very finely chopped 10 black peppercorns nutmeg whole for grating 50ml/2fl oz dry white wine 500ml/18fl oz chicken stock 2 tsp apple balsamic vinegar salt and freshly ground pepper
http://www.bbc.co.uk/food/recipes/cauliflower_and_apple_97210	V	
http://www.bbc.co.uk/food/recipes/chickenandmangosalad_80105	N	
http://www.bbc.co.uk/food/recipes/sweetandsourlambstir_85827	N	
http://www.bbc.co.uk/food/recipes/mulledwinetrifle_93108	N	
http://www.bbc.co.uk/food/recipes/how_to_make_fish_fingers_64484	N	500g/1lb 2oz sustainable white fish such as pollock or coley pinch salt 50g/2oz plain flour 2 free-range eggs beaten 200g/7oz breadcrumbs(made from stale bread) 1 tbsp finely chopped parsley 1 lemon zest and juice only salt and freshly ground black pepper 2 tbsp olive oil plus extra for greasing
http://www.bbc.co.uk/food/recipes/pork_belly_and_pork_ribs_11840	N	1kg/2lb 4oz pork belly 1.5kg/3lb 5oz baby back pork ribs 2 carrots cut into chunks 1 cinnamonstick 2 fresh bay leaves 2 onions roughly chopped 2 star anise 1 tsp cloves25g/1oz butter 500g/1lb 2oz Bramley apples peeled cores removed roughly chopped 100g/3½oz soft light brown sugar 5 tbsp dark soy sauce 200g/7oz chilli-tomato ketchup 5 tbsp ready-made teriyaki sauce 2 tbsp tamarindpaste 5 tbsp maple syrup salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/vanilla_and_orange_rice_89891	V	
http://www.bbc.co.uk/food/recipes/gingerbread_cupcakes_24180	V	140g/5oz unsalted butter 200g/7oz golden caster sugar 60g/2¼oz black treacle 60g/2¼oz golden syrup 2 free-range eggs plus 2 free-range eggyolks 300g/10½oz plain flour 1 tsp ground ginger 1 tsp ground nutmeg 2 tsp baking powder 1 tsp salt 240ml/8½fl oz milk warmed
http://www.bbc.co.uk/food/recipes/pot_roast_collar_of_pork_10833	N	1 x 1.8kg/4lb porkcollar roasting joint freshly ground black pepper 2 tbsp lard 170g/6oz onions finely sliced 1 garlicclove finely sliced 125ml/4fl oz dry white wine 140ml/4½fl oz chicken stock
http://www.bbc.co.uk/food/recipes/spotteddick_78629	N	350g/12oz plain flour 100g/4oz shredded vegetable suet 100g/4oz golden caster sugar 1 tbsp baking powder ½ tsp cinnamon 1 orange zest and juice only 100ml/4fl oz milk 125g/5oz mixture of raisins dried cherries dried cranberries and dried blueberries 75g soft brown sugar
http://www.bbc.co.uk/food/recipes/gunpowderplotpunch_14518	V	
http://www.bbc.co.uk/food/recipes/periperiprawns_83898	N	
http://www.bbc.co.uk/food/recipes/grannys_bacon_sarnie_55935	N	
http://www.bbc.co.uk/food/recipes/cauliflower_cheese_30249	V	1 large head cauliflower cut into florets sea salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/panfriedporkfilletwi_88500	N	
http://www.bbc.co.uk/food/recipes/spatchcocklemonandma_93511	N	1 x 2kg/2lb 4oz free-range chicken 3 tbsp maple syrup 1 lemon juice only 2 tbsp wholegrain mustard 4 sprigs fresh thyme leaves only salt and freshly ground black pepper1 head garlic top sliced off remaining bulb wrapped in aluminium foil 75ml/3fl oz white wine 2 tbsp Chardonnay vinegar 2 tsp Dijon mustard 2 free-range egg yolks ½ tsp Worcestershire sauce 75g/3oz parmesan grated 150ml/5fl oz rapeseed oil salt and freshly ground black pepper 2 thick slices good quality bread cut into 2cm/1in cubes 2 tbsp extra virgin olive oil 2 sprigs fresh rosemary leaves only finely chopped 1 head romaine lettuce roughly chopped
http://www.bbc.co.uk/food/recipes/gamepie_93146	N	4 tbsp vegetable oil 1.5kg/3lb 5oz mixed gamemeat (venison pheasant rabbit squirrell) chopped 500g/17½oz venisonsteak chopped 125g/4½oz streaky bacon cut into lardons 2 large onions sliced 1 stick celery sliced 250g/9oz chestnut mushrooms 50g/2oz plain flour 2 bay leaves 2 tbsp redcurrant jelly 500ml/17½fl oz beef stock 500ml/17½fl oz red wine 2 tsp chopped fresh thyme sea salt flakes and freshly ground black pepper1 packet ready-rolled puff pastry 1 free-range egg beaten450g/16oz plain flour 2 tsp baking powder 60g/2½oz unsalted butter plus extra for greasing the pie tin 60g/2½oz lard 1 free-range egg yolk ½ tsp salt 120ml/4½fl oz water
http://www.bbc.co.uk/food/recipes/homemade_falafels_with_30527	V	3 tbsp olive oil 1 lemon juice only ½ cucumber peeled and thinly sliced 100g/3½oz tomatoes(approximately two medium tomatoes) roughly chopped 1 round lettuce washed leaves torn 4 pitta breads2 tbsp olive oil 1 small onion finely chopped 1 garlicclove crushed 1 x 400g/14oz can chickpeas 2 tsp ground cumin 1 tsp mixed herbs 1 lemon zest grated salt and black pepper 1 egg beaten
http://www.bbc.co.uk/food/recipes/pan_fried_calves_liver_39817	N	30g/1oz butter 150g/5½oz streaky bacon lardons 1 banana shallot thinly sliced 110ml/3½fl oz Madeirawine 175ml/6fl oz beef stock salt and freshly ground black pepper 2 tbsp finely chopped fresh chervil50g/1¾oz unsalted butter 1 head cavolo nero 10g wild garlic4 x 150g/5½oz slices calves' livers trimmed salt and freshly ground black pepper 50g/1¾oz butter300g/11oz King Edwardpotatoes peeled and cut into chunks 50g/1¾oz butter 110ml/3½fl oz double cream
http://www.bbc.co.uk/food/recipes/stiltoncrustedsteakw_85770	N	1 tbsp olive oil ½ onion chopped 1 garlicclove chopped ½ red pepper seeds removed and chopped 1 Portobello mushroom chopped 6 tbsp red wine salt and freshly ground black pepper1 x 200g/7oz sirloinsteak salt and freshly ground black pepper 100g/3½oz fresh breadcrumbs 100g/3½oz Stilton 1 free-range egg white small handful fresh flatleaf parsley leaves only 1 tbsp olive oil1 tbsp olive oil 85g/3oz butternut squash peeled and cut into cubes ½ red pepper chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/punjabi_samosas_52840	N	350ml/12fl oz tamarindpulp 1½ tsp red chilli powder ½ tsp salt 100g/3½oz jaggery or brown sugar 50g/1¾oz pitted dates chopped (optional) ½ tsp dried gingerpowder130g/4½oz plain flour ½ tsp ajwain seeds (also known as carom seeds) ½ tsp nigella seeds salt to taste 2 tbsp vegetable oil plus extra for greasing200g/7oz corianderleaves and stalks washed thoroughly to remove any grit 40g/1½oz mintleaves (optional) 6 garliccloves peeled 4 Thai green chillies stalks removed 5 tbsp vegetable oil 2 tsp salt 1 tsp sugar 1 lemon juice only2 tbsp vegetable oil ½ medium onion finely chopped 200g/7oz lamb mince 1 tsp ground cumin ½ tsp ground turmeric ½ tsp red chilli powder 1 tsp salt 1 tsp sugar 1 tbsp raisins 2 tbsp cashewnuts chopped 1 medium potato boiled until just tender and grated 55g/2oz peasor petit pois 2 green chillies finely chopped ½ inch piece of fresh root ginger peeled and finely chopped 2 tbsp chopped mintleaves ½ lemon juice only vegetable oil for deep frying250g/9oz thin natural yoghurt 1 tsp sugar ½ tsp salt
http://www.bbc.co.uk/food/recipes/crisppaprikachickeno_88445	N	
http://www.bbc.co.uk/food/recipes/broadbeanswithpatane_91729	N	
http://www.bbc.co.uk/food/recipes/individual_apricot_35278	V	200g/7oz caster sugar 200g/7oz butter unsalted plus extra for greasing 2 lemons zest only 3 free-range eggs 200g/7oz self-raising flour100g/3½oz caster sugar 400g/14oz apricots stones removed
http://www.bbc.co.uk/food/recipes/caramelisedredoniona_88008	V	
http://www.bbc.co.uk/food/recipes/scallops_and_chorizo_00134	N	
http://www.bbc.co.uk/food/recipes/milk_poached_pork_61250	N	
http://www.bbc.co.uk/food/recipes/asouffleomelettewith_67961	N	
http://www.bbc.co.uk/food/recipes/portstirfrywithpearc_79989	N	1 tbsp olive oil pinch chilliflakes 1 clove garlic 1 pearcored peeled and chopped 1 shallotchopped 25g/1oz caster sugar 1 tsp white wine vinegar 1 tbsp chopped parsley salt and freshly ground black pepper150g/5½oz pork filletcut into thin strips 1 tbsp olive oil salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/low-carb_falafel_with_19951	V	⅓ cucumber roughly peeled seeds removed finely chopped 1 small garlicclove crushed 100g/3½oz fat-free Greek yoghurt 1 lemon juice of ½ remainder cut into wedges for serving small handful mint leaves shredded500g/1lb 2oz frozen soya beans defrosted 1 small red onion finely chopped 2 garliccloves crushed ½ small bunch coriander leaves and stalks finely chopped 1-2 tsp ras-el-hanout to taste 1 free-range egg beaten 2 tbsp toasted sesame seeds 2 tbsp dry breadcrumbs sea salt and freshly ground black pepper to taste olive oilcooking spray1 red pepper seeds removed quartered 1 yellow pepper seeds removed quartered 2 courgettes cut into long batons 1 aubergine halved lengthways then sliced into half moons 1 tsp sweet smoked paprika 1-2 tsp sherry vinegar to taste ½ small bunch coriander torn
http://www.bbc.co.uk/food/recipes/pea_mint_and_ricotta_06456	N	150g/5½oz tipo ‘00’ pasta flour 2 free-range eggs50g/1¾oz clarified butter 50g/1¾oz pancetta cubedknob of butter 2 banana shallots finely chopped 1 garlicclove finely chopped 100g/3½oz fresh peas podded weight 1 tbsp ricotta ½ lemon zest only 15 mintleaves finely chopped pinch salt pinch pepper pea shoots for decoration
http://www.bbc.co.uk/food/recipes/mulled_wine_46955	V	
http://www.bbc.co.uk/food/recipes/seabassandsalmoncevi_87098	N	250g/8¾oz very fresh sea bassfillets 250g/8¾oz very fresh salmonfillets 2 limes juice only ½ grapefruit juice and segments only ½ orange juice only 2 bird's-eye chillies chopped 3 spring onions very finely chopped 1 garlicclove crushed salt and freshly ground black pepper 1 tbsp chopped fresh mint
http://www.bbc.co.uk/food/recipes/chocolate_orange_swirl_41752	V	120g/4oz unsalted butter softened plus extra for greasing 150g/5½oz caster sugar 1½ oranges finely grated zest only 4 green cardamompods seeds only ground 1½ tsp saltflakes ground 330ml/11fl oz full-fat milk at room temperature 90g/3¼oz 0%-fat Greek strained yoghurt 700g/1lb 9oz strong white flour plus extra for dusting 12g/⅓oz fast-action yeast1 free-range egg lightly beaten 1 tbsp cacao nibs115g/4oz dark chocolate(80% cocoa solids) roughly chopped 75g/2½oz ground almonds 75g/2½oz flaked almonds ¾ tsp cocoa powder ⅔ bird’s-eye chilli finely chopped and seeds removed ¾ tsp ground ginger ¾ tsp ground cinnamon large pinch freshly grated nutmeg
http://www.bbc.co.uk/food/recipes/soy_and_honey_chicken_37066	N	4 tsp clear honey 4 tsp soy sauce 450g/1 lb boneless skinless chicken thighs 150g/5oz brown rice pinch salt ½ tsp coconut oil 1 tsp black sesame seeds handful fresh corianderleaves 1 tsp pumpkin seeds chopped
http://www.bbc.co.uk/food/recipes/filletsteakwithmorel_89193	N	2 x 225g/8oz beef fillet steaks salt and freshly ground black pepper 3 tbsp olive oil115g/4oz morelmushrooms cleaned 2 shallots peeled and finely chopped 1 clove garlic finely chopped 200ml/7fl oz red wine 2 tsp finely chopped fresh thymeleaves
http://www.bbc.co.uk/food/recipes/bakedcuminsweetpotat_87787	V	
http://www.bbc.co.uk/food/recipes/fruit_tarts_with_07623	V	115g/4oz sugar 250ml/9fl oz apple juice 2 tbsp cornflour 2 tbsp golden syrup250g/9oz plain flour 125g/4½oz sugar 125g/4½oz butter diced 25g/1oz ground almonds 1 tsp baking powder 1 orange zest only 1 lemon zest only 1 free-range egg beaten175g/6oz blueberries 175g/6oz raspberries 175g/6oz redcurrants 175g/6oz whitecurrants1 vanilla pod seeds scraped out 400ml/14fl oz whole milk 115g/4oz sugar 6 free-range eggsyolks 30g/1oz cornflour mixed to a paste with a little cold water 50ml/2fl oz elderflowercordial
http://www.bbc.co.uk/food/recipes/semolina_and_orange_cake_61551	V	300g/10½oz semolina 175g/6oz soft brown sugar 175g/6oz plain flour 40g/1½oz ground almonds 1½ tsp baking powder 1 orange zest only 75g/2½oz butter melted and cooled slightly plus extra for greasing 225ml/8fl oz milk 16 blanched almonds200g/7oz crème fraîche 4 sprigs fresh mint110g/4oz dark soft brown sugar 110g/4oz butter ½ tsp sea salt 175ml/6fl oz double cream
http://www.bbc.co.uk/food/recipes/fruits_de_mer_with_26114	N	500g/1lb 2oz wholegrain rye flour plus extra for dusting 25g/1oz dark brown muscovado sugar 10g salt 10g fast-action dried yeast 200g/7oz unsalted butter softened12 langoustines 12 razor clams scrubbed 400g/14oz clamsin their shells scrubbed 1 x 1kg/2lb 4oz cooked lobster 1 medium-sized cooked brown crab 8 oysters shucked 16 cooked shrimps in their shells 200g/7oz cooked brown shrimps3 free-range egg yolks 1 tbsp Dijon mustard 2 tbsp cider vinegar 1 unwaxed lemon juice and finely grated zest 300ml/10½fl oz rapeseed oil salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/gingerandmascarponec_79822	V	50g/2oz butter melted 100g/3½oz oat biscuits crushed 100g/3½oz mascarpone 100ml/3½fl oz whipped cream 1 tbsp fresh ginger grated 2 tbsp honey2 tbsp cocoa powder 2 tsp caster sugar 2 tbsp water
http://www.bbc.co.uk/food/recipes/waferthinredonioncre_79305	V	250g/9oz puff pastry ready to roll 1 free-range egg 25g/1oz butter 3 large red onions thinly sliced 6 garliccloves peeled 4 sprigs fresh thyme salt and freshly ground black pepper 250g/9oz full fat crème fraîche 2 tbsp olive oil for drizzling
http://www.bbc.co.uk/food/recipes/sesamesteakwithspicy_87251	N	1 tbsp oil 100g/3½oz green beans sliced ½ red pepper chopped ½ onion chopped 1 garlicclove chopped ¼ tsp chilliflakes55g/2oz rumpsteak trimmed and cut into 5 thin strips 2 tbsp clear honey dash olive oil 2 tbsp sesame seeds
http://www.bbc.co.uk/food/recipes/venison_with_kale_red_24792	N	2 tbsp olive oil 50g/1¾oz butter 1 large celeriac peeled and diced 1 bunch baby beetroots cooked peeled and cut it in half75g/2½oz butter 2 large potatoes cut into spirals on a spiralizer1 tbsp olive oil 2 x 200g/7oz venisonfillet fully trimmed sea salt and freshly ground black pepper 50g/1¾oz butter 1 shallots thinly sliced 1 garlicclove 5 sprigs fresh thyme leaves picked 2 juniper berries crushed ½ fresh bay leaf 1 tbsp sugar 100ml/3½fl oz ruby port 150ml/5fl oz chicken stock preferably homemade 150g/5½oz fresh blackberries75g/2½oz butter 600g/1lb 5oz red cabbageleaves finely sliced 280ml/10fl oz red wine 50g/1¾oz soft brown sugar 2 star anise ½ cinnamonstick 5 tbsp redcurrant jelly 2 tbsp red wine vinegar salt and freshly ground black pepper50g/1¾oz unsalted butter 1 head kale leaves removed and roughly chopped
http://www.bbc.co.uk/food/recipes/lobsterandcrablingui_83673	N	
